,Timestamp,toio_ID,from_x,from_y,from_degree,action,to_x,to_y,to_degree
510,18,14,670,220,180.0,moveForward,670,230,180.0
511,18,15,760,220,180.0,moveForward,760,230,180.0
512,18,16,820,270,180.0,moveForward,820,280,180.0
513,18,17,780,330,180.0,moveForward,780,340,180.0
514,18,18,780,430,180.0,moveForward,780,440,180.0
515,18,19,780,520,180.0,moveForward,780,530,180.0
516,18,20,860,690,180.0,rotateTo,860,690,270.0
517,18,20,860,690,270.0,moveForward,860,690,270.0
518,18,21,740,570,270.0,moveForward,730,570,270.0
519,18,22,780,640,0.0,moveForward,780,630,0.0
520,18,23,810,700,0.0,moveForward,810,690,0.0
521,19,0,50,630,0.0,moveForward,50,620,0.0
522,19,1,80,570,90.0,moveForward,90,570,90.0
523,19,2,160,550,0.0,rotateTo,160,550,90.0
524,19,2,160,550,90.0,moveForward,170,550,90.0
525,19,3,40,420,90.0,moveForward,50,420,90.0
526,19,4,120,540,180.0,moveForward,120,550,180.0
527,19,5,90,480,90.0,moveForward,100,480,90.0
528,19,6,220,230,90.0,moveForward,230,230,90.0
529,19,7,80,190,90.0,moveForward,90,190,90.0
530,19,8,100,230,180.0,moveForward,100,240,180.0
531,19,9,170,210,180.0,moveForward,170,220,180.0
532,19,10,290,230,180.0,rotateTo,290,230,90.0
533,19,10,290,230,90.0,moveForward,300,230,90.0
534,19,11,380,230,180.0,rotateTo,380,230,90.0
535,19,11,380,230,90.0,moveForward,390,230,90.0
536,19,12,460,210,180.0,moveForward,460,220,180.0
537,19,13,460,120,180.0,moveForward,460,130,180.0
538,19,14,670,230,180.0,rotateTo,670,230,90.0
539,19,14,670,230,90.0,moveForward,680,230,90.0
540,19,15,760,230,180.0,rotateTo,760,230,90.0
541,19,15,760,230,90.0,moveForward,770,230,90.0
542,19,16,820,280,180.0,moveForward,820,290,180.0
543,19,17,780,340,180.0,moveForward,780,350,180.0
544,19,18,780,440,180.0,moveForward,780,450,180.0
545,19,19,780,530,180.0,moveForward,780,540,180.0
546,19,20,860,690,270.0,moveForward,850,690,270.0
547,19,21,730,570,270.0,moveForward,720,570,270.0
548,19,22,780,630,0.0,moveForward,780,620,0.0
549,19,23,810,690,0.0,moveForward,810,680,0.0
550,20,0,50,620,0.0,moveForward,50,610,0.0
551,20,1,90,570,90.0,rotateTo,90,570,270.0
552,20,1,90,570,270.0,moveForward,90,570,270.0
553,20,2,170,550,90.0,moveForward,180,550,90.0
554,20,3,50,420,90.0,moveForward,60,420,90.0
555,20,4,120,550,180.0,rotateTo,120,550,90.0
556,20,4,120,550,90.0,moveForward,130,550,90.0
557,20,5,100,480,90.0,moveForward,110,480,90.0
558,20,6,230,230,90.0,moveForward,240,230,90.0
559,20,7,90,190,90.0,moveForward,100,190,90.0
560,20,8,100,240,180.0,moveForward,100,250,180.0
561,20,9,170,220,180.0,moveForward,170,230,180.0
562,20,10,300,230,90.0,moveForward,310,230,90.0
563,20,11,390,230,90.0,moveForward,400,230,90.0
564,20,12,460,220,180.0,moveForward,460,230,180.0
565,20,13,460,130,180.0,moveForward,460,140,180.0
566,20,14,680,230,90.0,moveForward,690,230,90.0
567,20,15,770,230,90.0,moveForward,780,230,90.0
568,20,16,820,290,180.0,moveForward,820,300,180.0
569,20,17,780,350,180.0,moveForward,780,360,180.0
570,20,18,780,450,180.0,moveForward,780,460,180.0
571,20,19,780,540,180.0,moveForward,780,550,180.0
572,20,20,850,690,270.0,rotateTo,850,690,0.0
573,20,20,850,690,0.0,moveForward,850,680,0.0
574,20,21,720,570,270.0,moveForward,710,570,270.0
575,20,22,780,620,0.0,moveForward,780,610,0.0
576,20,23,810,680,0.0,moveForward,810,670,0.0
577,21,0,50,610,0.0,moveForward,50,600,0.0
578,21,1,90,570,270.0,rotateTo,90,570,90.0
579,21,1,90,570,90.0,moveForward,100,570,90.0
580,21,2,180,550,90.0,moveForward,190,550,90.0
581,21,3,60,420,90.0,moveForward,70,420,90.0
582,21,4,130,550,90.0,moveForward,140,550,90.0
583,21,5,110,480,90.0,moveForward,120,480,90.0
584,21,6,240,230,90.0,moveForward,250,230,90.0
585,21,7,100,190,90.0,moveForward,110,190,90.0
586,21,8,100,250,180.0,moveForward,100,260,180.0
587,21,9,170,230,180.0,rotateTo,170,230,270.0
588,21,9,170,230,270.0,moveForward,160,230,270.0
589,21,10,310,230,90.0,moveForward,320,230,90.0
590,21,11,400,230,90.0,moveForward,410,230,90.0
591,21,12,460,230,180.0,moveForward,460,240,180.0
592,21,13,460,140,180.0,moveForward,460,150,180.0
593,21,14,690,230,90.0,moveForward,700,230,90.0
594,21,15,780,230,90.0,rotateTo,780,230,180.0
595,21,15,780,230,180.0,moveForward,780,240,180.0
596,21,16,820,300,180.0,moveForward,820,310,180.0
597,21,17,780,360,180.0,moveForward,780,370,180.0
598,21,18,780,460,180.0,moveForward,780,470,180.0
599,21,19,780,550,180.0,rotateTo,780,550,270.0
600,21,19,780,550,270.0,moveForward,770,550,270.0
601,21,20,850,680,0.0,moveForward,850,670,0.0
602,21,21,710,570,270.0,moveForward,700,570,270.0
603,21,22,780,610,0.0,moveForward,780,600,0.0
604,21,23,810,670,0.0,moveForward,810,660,0.0
605,22,0,50,600,0.0,moveForward,50,590,0.0
606,22,1,100,570,90.0,moveForward,110,570,90.0
607,22,2,190,550,90.0,moveForward,200,550,90.0
608,22,3,70,420,90.0,moveForward,80,420,90.0
609,22,4,140,550,90.0,moveForward,150,550,90.0
610,22,5,120,480,90.0,rotateTo,120,480,180.0
611,22,5,120,480,180.0,moveForward,120,490,180.0
612,22,6,250,230,90.0,moveForward,260,230,90.0
613,22,7,110,190,90.0,moveForward,120,190,90.0
614,22,8,100,260,180.0,moveForward,100,270,180.0
615,22,9,160,230,270.0,moveForward,150,230,270.0
616,22,10,320,230,90.0,moveForward,330,230,90.0
617,22,11,410,230,90.0,moveForward,420,230,90.0
618,22,12,460,240,180.0,moveForward,460,250,180.0
619,22,13,460,150,180.0,moveForward,460,160,180.0
620,22,14,700,230,90.0,moveForward,710,230,90.0
621,22,15,780,240,180.0,moveForward,780,250,180.0
622,22,16,820,310,180.0,moveForward,820,320,180.0
623,22,17,780,370,180.0,moveForward,780,380,180.0
624,22,18,780,470,180.0,moveForward,780,480,180.0
625,22,19,770,550,270.0,moveForward,760,550,270.0
626,22,20,850,670,0.0,moveForward,850,660,0.0
627,22,21,700,570,270.0,moveForward,690,570,270.0
628,22,22,780,600,0.0,moveForward,780,590,0.0
629,22,23,810,660,0.0,moveForward,810,650,0.0
630,23,0,50,590,0.0,moveForward,50,580,0.0
631,23,1,110,570,90.0,moveForward,120,570,90.0
632,23,2,200,550,90.0,moveForward,210,550,90.0
633,23,3,80,420,90.0,moveForward,90,420,90.0
634,23,4,150,550,90.0,moveForward,160,550,90.0
635,23,5,120,490,180.0,moveForward,120,500,180.0
636,23,6,260,230,90.0,moveForward,270,230,90.0
637,23,7,120,190,90.0,moveForward,130,190,90.0
638,23,8,100,270,180.0,moveForward,100,280,180.0
639,23,9,150,230,270.0,moveForward,140,230,270.0
640,23,10,330,230,90.0,moveForward,340,230,90.0
641,23,11,420,230,90.0,moveForward,430,230,90.0
642,23,12,460,250,180.0,moveForward,460,260,180.0
643,23,13,460,160,180.0,moveForward,460,170,180.0
644,23,14,710,230,90.0,moveForward,720,230,90.0
645,23,15,780,250,180.0,moveForward,780,260,180.0
646,23,16,820,320,180.0,moveForward,820,330,180.0
647,23,17,780,380,180.0,moveForward,780,390,180.0
648,23,18,780,480,180.0,moveForward,780,490,180.0
649,23,19,760,550,270.0,moveForward,750,550,270.0
650,23,20,850,660,0.0,moveForward,850,650,0.0
651,23,21,690,570,270.0,moveForward,680,570,270.0
652,23,22,780,590,0.0,moveForward,780,580,0.0
653,23,23,810,650,0.0,moveForward,810,640,0.0
654,24,0,50,580,0.0,moveForward,50,570,0.0
655,24,1,120,570,90.0,moveForward,130,570,90.0
656,24,2,210,550,90.0,rotateTo,210,550,0.0
657,24,2,210,550,0.0,moveForward,210,540,0.0
658,24,3,90,420,90.0,rotateTo,90,420,180.0
659,24,3,90,420,180.0,moveForward,90,430,180.0
660,24,4,160,550,90.0,moveForward,170,550,90.0
661,24,5,120,500,180.0,moveForward,120,510,180.0
662,24,6,270,230,90.0,moveForward,280,230,90.0
663,24,7,130,190,90.0,moveForward,140,190,90.0
664,24,8,100,280,180.0,moveForward,100,290,180.0
665,24,9,140,230,270.0,moveForward,130,230,270.0
666,24,10,340,230,90.0,moveForward,350,230,90.0
667,24,11,430,230,90.0,moveForward,440,230,90.0
668,24,12,460,260,180.0,moveForward,460,270,180.0
669,24,13,460,170,180.0,moveForward,460,180,180.0
670,24,14,720,230,90.0,moveForward,730,230,90.0
671,24,15,780,260,180.0,moveForward,780,270,180.0
672,24,16,820,330,180.0,moveForward,820,340,180.0
673,24,17,780,390,180.0,moveForward,780,400,180.0
674,24,18,780,490,180.0,moveForward,780,500,180.0
675,24,19,750,550,270.0,moveForward,740,550,270.0
676,24,20,850,650,0.0,moveForward,850,640,0.0
677,24,21,680,570,270.0,moveForward,670,570,270.0
678,24,22,780,580,0.0,moveForward,780,570,0.0
679,24,23,810,640,0.0,moveForward,810,630,0.0
680,25,0,50,570,0.0,moveForward,50,560,0.0
681,25,1,130,570,90.0,moveForward,140,570,90.0
682,25,2,210,540,0.0,moveForward,210,530,0.0
683,25,3,90,430,180.0,moveForward,90,440,180.0
684,25,4,170,550,90.0,rotateTo,170,550,0.0
685,25,4,170,550,0.0,moveForward,170,540,0.0
686,25,5,120,510,180.0,moveForward,120,520,180.0
687,25,6,280,230,90.0,moveForward,290,230,90.0
688,25,7,140,190,90.0,moveForward,150,190,90.0
689,25,8,100,290,180.0,moveForward,100,300,180.0
690,25,9,130,230,270.0,moveForward,120,230,270.0
691,25,10,350,230,90.0,moveForward,360,230,90.0
692,25,11,440,230,90.0,rotateTo,440,230,180.0
693,25,11,440,230,180.0,moveForward,440,240,180.0
694,25,12,460,270,180.0,moveForward,460,280,180.0
695,25,13,460,180,180.0,moveForward,460,190,180.0
696,25,14,730,230,90.0,moveForward,740,230,90.0
697,25,15,780,270,180.0,moveForward,780,280,180.0
698,25,16,820,340,180.0,moveForward,820,350,180.0
699,25,17,780,400,180.0,moveForward,780,410,180.0
700,25,18,780,500,180.0,moveForward,780,510,180.0
701,25,19,740,550,270.0,moveForward,730,550,270.0
702,25,20,850,640,0.0,moveForward,850,630,0.0
703,25,21,670,570,270.0,moveForward,660,570,270.0
704,25,22,780,570,0.0,rotateTo,780,570,270.0
705,25,22,780,570,270.0,moveForward,770,570,270.0
706,25,23,810,630,0.0,moveForward,810,620,0.0
707,26,0,50,560,0.0,moveForward,50,550,0.0
708,26,1,140,570,90.0,moveForward,150,570,90.0
709,26,2,210,530,0.0,moveForward,210,520,0.0
710,26,3,90,440,180.0,moveForward,90,450,180.0
711,26,4,170,540,0.0,moveForward,170,530,0.0
712,26,5,120,520,180.0,moveForward,120,530,180.0
713,26,6,290,230,90.0,moveForward,300,230,90.0
714,26,7,150,190,90.0,rotateTo,150,190,180.0
715,26,7,150,190,180.0,moveForward,150,200,180.0
716,26,8,100,300,180.0,moveForward,100,310,180.0
717,26,9,120,230,270.0,rotateTo,120,230,180.0
718,26,9,120,230,180.0,moveForward,120,240,180.0
719,26,10,360,230,90.0,moveForward,370,230,90.0
720,26,11,440,240,180.0,moveForward,440,250,180.0
721,26,12,460,280,180.0,moveForward,460,290,180.0
722,26,13,460,190,180.0,moveForward,460,200,180.0
723,26,14,740,230,90.0,moveForward,750,230,90.0
724,26,15,780,280,180.0,moveForward,780,290,180.0
725,26,16,820,350,180.0,moveForward,820,360,180.0
726,26,17,780,410,180.0,moveForward,780,420,180.0
727,26,18,780,510,180.0,moveForward,780,520,180.0
728,26,19,730,550,270.0,moveForward,720,550,270.0
729,26,20,850,630,0.0,moveForward,850,620,0.0
730,26,21,660,570,270.0,moveForward,650,570,270.0
731,26,22,770,570,270.0,moveForward,760,570,270.0
732,26,23,810,620,0.0,moveForward,810,610,0.0
733,27,0,50,550,0.0,rotateTo,50,550,90.0
734,27,0,50,550,90.0,moveForward,60,550,90.0
735,27,1,150,570,90.0,moveForward,160,570,90.0
736,27,2,210,520,0.0,moveForward,210,510,0.0
737,27,3,90,450,180.0,moveForward,90,460,180.0
738,27,4,170,530,0.0,moveForward,170,520,0.0
739,27,5,120,530,180.0,moveForward,120,540,180.0
740,27,6,300,230,90.0,moveForward,310,230,90.0
741,27,7,150,200,180.0,moveForward,150,210,180.0
742,27,8,100,310,180.0,moveForward,100,320,180.0
743,27,9,120,240,180.0,moveForward,120,250,180.0
744,27,10,370,230,90.0,moveForward,380,230,90.0
745,27,11,440,250,180.0,moveForward,440,260,180.0
746,27,12,460,290,180.0,moveForward,460,300,180.0
747,27,13,460,200,180.0,moveForward,460,210,180.0
748,27,14,750,230,90.0,moveForward,760,230,90.0
749,27,15,780,290,180.0,moveForward,780,300,180.0
750,27,16,820,360,180.0,moveForward,820,370,180.0
751,27,17,780,420,180.0,moveForward,780,430,180.0
752,27,18,780,520,180.0,moveForward,780,530,180.0
753,27,19,720,550,270.0,moveForward,710,550,270.0
754,27,20,850,620,0.0,moveForward,850,610,0.0
755,27,21,650,570,270.0,moveForward,640,570,270.0
756,27,22,760,570,270.0,moveForward,750,570,270.0
757,27,23,810,610,0.0,moveForward,810,600,0.0
758,28,0,60,550,90.0,moveForward,70,550,90.0
759,28,1,160,570,90.0,moveForward,170,570,90.0
760,28,2,210,510,0.0,moveForward,210,500,0.0
761,28,3,90,460,180.0,moveForward,90,470,180.0
762,28,4,170,520,0.0,moveForward,170,510,0.0
763,28,5,120,540,180.0,moveForward,120,550,180.0
764,28,6,310,230,90.0,moveForward,320,230,90.0
765,28,7,150,210,180.0,moveForward,150,220,180.0
766,28,8,100,320,180.0,moveForward,100,330,180.0
767,28,9,120,250,180.0,moveForward,120,260,180.0
768,28,10,380,230,90.0,moveForward,390,230,90.0
769,28,11,440,260,180.0,moveForward,440,270,180.0
770,28,12,460,300,180.0,moveForward,460,310,180.0
771,28,13,460,210,180.0,moveForward,460,220,180.0
772,28,14,760,230,90.0,moveForward,770,230,90.0
773,28,15,780,300,180.0,moveForward,780,310,180.0
774,28,16,820,370,180.0,moveForward,820,380,180.0
775,28,17,780,430,180.0,moveForward,780,440,180.0
776,28,18,780,530,180.0,moveForward,780,540,180.0
777,28,19,710,550,270.0,moveForward,700,550,270.0
778,28,20,850,610,0.0,moveForward,850,600,0.0
779,28,21,640,570,270.0,moveForward,630,570,270.0
780,28,22,750,570,270.0,moveForward,740,570,270.0
781,28,23,810,600,0.0,moveForward,810,590,0.0
782,29,0,70,550,90.0,moveForward,80,550,90.0
783,29,1,170,570,90.0,moveForward,180,570,90.0
784,29,2,210,500,0.0,moveForward,210,490,0.0
785,29,3,90,470,180.0,moveForward,90,480,180.0
786,29,4,170,510,0.0,moveForward,170,500,0.0
787,29,5,120,550,180.0,rotateTo,120,550,90.0
788,29,5,120,550,90.0,moveForward,130,550,90.0
789,29,6,320,230,90.0,moveForward,330,230,90.0
790,29,7,150,220,180.0,moveForward,150,230,180.0
791,29,8,100,330,180.0,moveForward,100,340,180.0
792,29,9,120,260,180.0,moveForward,120,270,180.0
793,29,10,390,230,90.0,moveForward,400,230,90.0
794,29,11,440,270,180.0,moveForward,440,280,180.0
795,29,12,460,310,180.0,moveForward,460,320,180.0
796,29,13,460,220,180.0,moveForward,460,230,180.0
797,29,14,770,230,90.0,moveForward,780,230,90.0
798,29,15,780,310,180.0,moveForward,780,320,180.0
799,29,16,820,380,180.0,moveForward,820,390,180.0
800,29,17,780,440,180.0,moveForward,780,450,180.0
801,29,18,780,540,180.0,moveForward,780,550,180.0
802,29,19,700,550,270.0,moveForward,690,550,270.0
803,29,20,850,600,0.0,rotateTo,850,600,90.0
804,29,20,850,600,90.0,moveForward,860,600,90.0
805,29,21,630,570,270.0,moveForward,620,570,270.0
806,29,22,740,570,270.0,moveForward,730,570,270.0
807,29,23,810,590,0.0,moveForward,810,580,0.0
808,30,0,80,550,90.0,moveForward,90,550,90.0
809,30,1,180,570,90.0,moveForward,190,570,90.0
810,30,2,210,490,0.0,moveForward,210,480,0.0
811,30,3,90,480,180.0,moveForward,90,490,180.0
812,30,4,170,500,0.0,moveForward,170,490,0.0
813,30,5,130,550,90.0,moveForward,140,550,90.0
814,30,6,330,230,90.0,moveForward,340,230,90.0
815,30,7,150,230,180.0,rotateTo,150,230,90.0
816,30,7,150,230,90.0,moveForward,160,230,90.0
817,30,8,100,340,180.0,moveForward,100,350,180.0
818,30,9,120,270,180.0,moveForward,120,280,180.0
819,30,10,400,230,90.0,moveForward,410,230,90.0
820,30,11,440,280,180.0,moveForward,440,290,180.0
821,30,12,460,320,180.0,moveForward,460,330,180.0
822,30,13,460,230,180.0,moveForward,460,240,180.0
823,30,14,780,230,90.0,rotateTo,780,230,180.0
824,30,14,780,230,180.0,moveForward,780,240,180.0
825,30,15,780,320,180.0,moveForward,780,330,180.0
826,30,16,820,390,180.0,moveForward,820,400,180.0
827,30,17,780,450,180.0,moveForward,780,460,180.0
828,30,18,780,550,180.0,rotateTo,780,550,270.0
829,30,18,780,550,270.0,moveForward,780,550,270.0
830,30,19,690,550,270.0,moveForward,680,550,270.0
831,30,20,860,600,90.0,rotateTo,860,600,0.0
832,30,20,860,600,0.0,moveForward,860,590,0.0
833,30,21,620,570,270.0,moveForward,610,570,270.0
834,30,22,730,570,270.0,moveForward,720,570,270.0
835,30,23,810,580,0.0,rotateTo,810,580,90.0
836,30,23,810,580,90.0,moveForward,820,580,90.0
837,31,0,90,550,90.0,moveForward,100,550,90.0
838,31,1,190,570,90.0,moveForward,200,570,90.0
839,31,2,210,480,0.0,rotateTo,210,480,90.0
840,31,2,210,480,90.0,moveForward,220,480,90.0
841,31,3,90,490,180.0,moveForward,90,500,180.0
842,31,4,170,490,0.0,moveForward,170,480,0.0
843,31,5,140,550,90.0,moveForward,150,550,90.0
844,31,6,340,230,90.0,moveForward,350,230,90.0
845,31,7,160,230,90.0,moveForward,170,230,90.0
846,31,8,100,350,180.0,moveForward,100,360,180.0
847,31,9,120,280,180.0,moveForward,120,290,180.0
848,31,10,410,230,90.0,moveForward,420,230,90.0
849,31,11,440,290,180.0,moveForward,440,300,180.0
850,31,12,460,330,180.0,moveForward,460,340,180.0
851,31,13,460,240,180.0,moveForward,460,250,180.0
852,31,14,780,240,180.0,moveForward,780,250,180.0
853,31,15,780,330,180.0,moveForward,780,340,180.0
854,31,16,820,400,180.0,moveForward,820,410,180.0
855,31,17,780,460,180.0,moveForward,780,470,180.0
856,31,18,780,550,270.0,moveForward,770,550,270.0
857,31,19,680,550,270.0,moveForward,670,550,270.0
858,31,20,860,590,0.0,moveForward,860,580,0.0
859,31,21,610,570,270.0,moveForward,600,570,270.0
860,31,22,720,570,270.0,moveForward,710,570,270.0
861,31,23,820,580,90.0,rotateTo,820,580,0.0
862,31,23,820,580,0.0,moveForward,820,570,0.0
863,32,0,100,550,90.0,moveForward,110,550,90.0
864,32,1,200,570,90.0,moveForward,210,570,90.0
865,32,2,220,480,90.0,moveForward,230,480,90.0
866,32,3,90,500,180.0,moveForward,90,510,180.0
867,32,4,170,480,0.0,rotateTo,170,480,90.0
868,32,4,170,480,90.0,moveForward,180,480,90.0
869,32,5,150,550,90.0,moveForward,160,550,90.0
870,32,6,350,230,90.0,moveForward,360,230,90.0
871,32,7,170,230,90.0,moveForward,180,230,90.0
872,32,8,100,360,180.0,moveForward,100,370,180.0
873,32,9,120,290,180.0,moveForward,120,300,180.0
874,32,10,420,230,90.0,moveForward,430,230,90.0
875,32,11,440,300,180.0,moveForward,440,310,180.0
876,32,12,460,340,180.0,moveForward,460,350,180.0
877,32,13,460,250,180.0,moveForward,460,260,180.0
878,32,14,780,250,180.0,moveForward,780,260,180.0
879,32,15,780,340,180.0,moveForward,780,350,180.0
880,32,16,820,410,180.0,moveForward,820,420,180.0
881,32,17,780,470,180.0,moveForward,780,480,180.0
882,32,18,770,550,270.0,moveForward,760,550,270.0
883,32,19,670,550,270.0,moveForward,660,550,270.0
884,32,20,860,580,0.0,moveForward,860,570,0.0
885,32,21,600,570,270.0,moveForward,590,570,270.0
886,32,22,710,570,270.0,moveForward,700,570,270.0
887,32,23,820,570,0.0,rotateTo,820,570,270.0
888,32,23,820,570,270.0,moveForward,810,570,270.0
889,33,0,110,550,90.0,moveForward,120,550,90.0
890,33,1,210,570,90.0,rotateTo,210,570,0.0
891,33,1,210,570,0.0,moveForward,210,560,0.0
892,33,2,230,480,90.0,moveForward,240,480,90.0
893,33,3,90,510,180.0,moveForward,90,520,180.0
894,33,4,180,480,90.0,moveForward,190,480,90.0
895,33,5,160,550,90.0,moveForward,170,550,90.0
896,33,6,360,230,90.0,moveForward,370,230,90.0
897,33,7,180,230,90.0,moveForward,190,230,90.0
898,33,8,100,370,180.0,moveForward,100,380,180.0
899,33,9,120,300,180.0,moveForward,120,310,180.0
900,33,10,430,230,90.0,moveForward,440,230,90.0
901,33,11,440,310,180.0,moveForward,440,320,180.0
902,33,12,460,350,180.0,moveForward,460,360,180.0
903,33,13,460,260,180.0,moveForward,460,270,180.0
904,33,14,780,260,180.0,moveForward,780,270,180.0
905,33,15,780,350,180.0,moveForward,780,360,180.0
906,33,16,820,420,180.0,moveForward,820,430,180.0
907,33,17,780,480,180.0,moveForward,780,490,180.0
908,33,18,760,550,270.0,moveForward,750,550,270.0
909,33,19,660,550,270.0,moveForward,650,550,270.0
910,33,20,860,570,0.0,rotateTo,860,570,270.0
911,33,20,860,570,270.0,moveForward,850,570,270.0
912,33,21,590,570,270.0,moveForward,580,570,270.0
913,33,22,700,570,270.0,moveForward,690,570,270.0
914,33,23,810,570,270.0,moveForward,800,570,270.0
915,34,0,120,550,90.0,moveForward,130,550,90.0
916,34,1,210,560,0.0,moveForward,210,550,0.0
917,34,2,240,480,90.0,moveForward,250,480,90.0
918,34,3,90,520,180.0,moveForward,90,530,180.0
919,34,4,190,480,90.0,moveForward,200,480,90.0
920,34,5,170,550,90.0,rotateTo,170,550,0.0
921,34,5,170,550,0.0,moveForward,170,540,0.0
922,34,6,370,230,90.0,moveForward,380,230,90.0
923,34,7,190,230,90.0,moveForward,200,230,90.0
924,34,8,100,380,180.0,moveForward,100,390,180.0
925,34,9,120,310,180.0,moveForward,120,320,180.0
926,34,10,440,230,90.0,rotateTo,440,230,180.0
927,34,10,440,230,180.0,moveForward,440,240,180.0
928,34,11,440,320,180.0,moveForward,440,330,180.0
929,34,12,460,360,180.0,moveForward,460,370,180.0
930,34,13,460,270,180.0,moveForward,460,280,180.0
931,34,14,780,270,180.0,moveForward,780,280,180.0
932,34,15,780,360,180.0,moveForward,780,370,180.0
933,34,16,820,430,180.0,moveForward,820,440,180.0
934,34,17,780,490,180.0,rotateTo,780,490,270.0
935,34,17,780,490,270.0,moveForward,780,490,270.0
936,34,18,750,550,270.0,moveForward,740,550,270.0
937,34,19,650,550,270.0,moveForward,640,550,270.0
938,34,20,850,570,270.0,moveForward,840,570,270.0
939,34,21,580,570,270.0,moveForward,570,570,270.0
940,34,22,690,570,270.0,moveForward,680,570,270.0
941,34,23,800,570,270.0,moveForward,790,570,270.0
942,35,0,130,550,90.0,rotateTo,130,550,270.0
943,35,0,130,550,270.0,moveForward,130,550,270.0
944,35,1,210,550,0.0,moveForward,210,540,0.0
945,35,2,250,480,90.0,moveForward,260,480,90.0
946,35,3,90,530,180.0,moveForward,90,540,180.0
947,35,4,200,480,90.0,moveForward,210,480,90.0
948,35,5,170,540,0.0,moveForward,170,530,0.0
949,35,6,380,230,90.0,moveForward,390,230,90.0
950,35,7,200,230,90.0,moveForward,210,230,90.0
951,35,8,100,390,180.0,moveForward,100,400,180.0
952,35,9,120,320,180.0,moveForward,120,330,180.0
953,35,10,440,240,180.0,moveForward,440,250,180.0
954,35,11,440,330,180.0,moveForward,440,340,180.0
955,35,12,460,370,180.0,moveForward,460,380,180.0
956,35,13,460,280,180.0,moveForward,460,290,180.0
957,35,14,780,280,180.0,moveForward,780,290,180.0
958,35,15,780,370,180.0,moveForward,780,380,180.0
959,35,16,820,440,180.0,moveForward,820,450,180.0
960,35,17,780,490,270.0,moveForward,780,490,270.0
961,35,18,740,550,270.0,moveForward,730,550,270.0
962,35,19,640,550,270.0,moveForward,630,550,270.0
963,35,20,840,570,270.0,moveForward,830,570,270.0
964,35,21,570,570,270.0,moveForward,560,570,270.0
965,35,22,680,570,270.0,moveForward,670,570,270.0
966,35,23,790,570,270.0,moveForward,780,570,270.0
967,36,0,130,550,270.0,rotateTo,130,550,90.0
968,36,0,130,550,90.0,moveForward,140,550,90.0
969,36,1,210,540,0.0,rotateTo,210,540,90.0
970,36,1,210,540,90.0,moveForward,220,540,90.0
971,36,2,260,480,90.0,moveForward,270,480,90.0
972,36,3,90,540,180.0,moveForward,90,550,180.0
973,36,4,210,480,90.0,moveForward,220,480,90.0
974,36,5,170,530,0.0,moveForward,170,520,0.0
975,36,6,390,230,90.0,moveForward,400,230,90.0
976,36,7,210,230,90.0,moveForward,220,230,90.0
977,36,8,100,400,180.0,moveForward,100,410,180.0
978,36,9,120,330,180.0,moveForward,120,340,180.0
979,36,10,440,250,180.0,moveForward,440,260,180.0
980,36,11,440,340,180.0,moveForward,440,350,180.0
981,36,12,460,380,180.0,moveForward,460,390,180.0
982,36,13,460,290,180.0,moveForward,460,300,180.0
983,36,14,780,290,180.0,moveForward,780,300,180.0
984,36,15,780,380,180.0,moveForward,780,390,180.0
985,36,16,820,450,180.0,moveForward,820,460,180.0
986,36,17,780,490,270.0,moveForward,780,490,270.0
987,36,18,730,550,270.0,moveForward,720,550,270.0
988,36,19,630,550,270.0,moveForward,620,550,270.0
989,36,20,830,570,270.0,moveForward,820,570,270.0
990,36,21,560,570,270.0,moveForward,550,570,270.0
991,36,22,670,570,270.0,moveForward,660,570,270.0
992,36,23,780,570,270.0,moveForward,770,570,270.0
993,37,0,140,550,90.0,moveForward,150,550,90.0
994,37,1,220,540,90.0,moveForward,230,540,90.0
995,37,2,270,480,90.0,moveForward,280,480,90.0
996,37,3,90,550,180.0,rotateTo,90,550,90.0
997,37,3,90,550,90.0,moveForward,100,550,90.0
998,37,4,220,480,90.0,moveForward,230,480,90.0
999,37,5,170,520,0.0,rotateTo,170,520,90.0
1000,37,5,170,520,90.0,moveForward,180,520,90.0
1001,37,6,400,230,90.0,moveForward,410,230,90.0
1002,37,7,220,230,90.0,moveForward,230,230,90.0
1003,37,8,100,410,180.0,moveForward,100,420,180.0
1004,37,9,120,340,180.0,moveForward,120,350,180.0
1005,37,10,440,260,180.0,moveForward,440,270,180.0
1006,37,11,440,350,180.0,moveForward,440,360,180.0
1007,37,12,460,390,180.0,moveForward,460,400,180.0
1008,37,13,460,300,180.0,moveForward,460,310,180.0
1009,37,14,780,300,180.0,moveForward,780,310,180.0
1010,37,15,780,390,180.0,moveForward,780,400,180.0
1011,37,16,820,460,180.0,moveForward,820,470,180.0
1012,37,17,780,490,270.0,rotateTo,780,490,180.0
1013,37,17,780,490,180.0,moveForward,780,500,180.0
1014,37,18,720,550,270.0,moveForward,710,550,270.0
1015,37,19,620,550,270.0,moveForward,610,550,270.0
1016,37,20,820,570,270.0,moveForward,810,570,270.0
1017,37,21,550,570,270.0,moveForward,540,570,270.0
1018,37,22,660,570,270.0,moveForward,650,570,270.0
1019,37,23,770,570,270.0,moveForward,760,570,270.0
1020,38,0,150,550,90.0,moveForward,160,550,90.0
1021,38,1,230,540,90.0,moveForward,240,540,90.0
1022,38,2,280,480,90.0,moveForward,290,480,90.0
1023,38,3,100,550,90.0,moveForward,110,550,90.0
